Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4920818613047000,2357,1827,2074,1906,4029,1968
4920818613158200,2357,1827,2073,1904,4042,1968
4920818613240300,2358,1827,2074,1906,4027,1969
4920818613308500,2357,1828,2075,1905,4031,1968
4920818613433500,2358,1827,2074,1904,4032,1968
4920818613548400,2356,1828,2075,1904,4032,1970
4920818613635700,2356,1826,2075,1904,4050,1969
4920818613707800,2356,1828,2075,1905,4032,1969
4920818613772300,2357,1828,2075,1906,4032,1968
4920818613845700,2356,1828,2075,1904,4029,1969
4920818613912200,2358,1828,2074,1905,4030,1969
4920818614066300,2358,1828,2075,1903,4030,1970
4920818614355500,2358,1827,2073,1905,4031,1968
4920818614678700,2357,1832,2077,1904,4034,1971
4920818615011700,2356,1680,2075,1905,4052,1971
4920818615144000,2360,1827,2075,1906,4031,1968
4920818615279700,2359,1827,2075,1904,4030,1968
4920818615414600,2359,1827,2075,1904,4033,1970
4920818615518500,2358,1827,2073,1904,4028,2016
4920819138336100,2358,1827,2078,1906,4028,1966
4920819138729400,2357,1828,2074,1906,4029,1969
4920819139107600,2358,1828,2075,1904,4032,1969
4920819139492900,2356,1828,2075,1904,4034,1969
4920819139656600,2357,1827,2076,1904,4028,2003
4920819139806400,2357,1827,2074,1905,4028,1968
4920819140114600,2357,1828,2075,1906,4031,1969
4920819140190900,2358,1827,2075,1905,4032,1970
4920819140359300,2358,1828,2064,1905,4029,1972
4920819140522300,2357,1827,2075,1905,4031,1969
4920819140768300,2356,1828,2075,1906,4047,1970
4920819140850100,2357,1829,2074,1906,4033,1969
4920819140974500,2357,1832,2077,1904,4032,1970
4920819141028300,2357,1826,2074,1904,4031,1969
4920819141084700,2358,1828,2073,1905,4031,1970
4920819141142700,2358,1828,2075,1904,4032,1970
4920819141265800,2357,1828,2075,1905,4028,1969
4920819141511100,2358,1827,2075,1906,4031,1969
4920819141600100,2358,1825,2075,1905,4032,1969
4920819141668600,2364,1826,2074,1902,4034,1969
4920819141737800,2358,1827,2074,1906,4031,1968
4920819141819200,2358,1826,2084,1905,4031,1968
4920819142005400,2358,1828,2074,1907,4034,1969
4920819142069300,2357,1828,2074,1906,4034,1968
4920819142124300,2358,1827,2076,1904,4032,1969
4920819142178600,2357,1827,2074,1905,4031,1969
4920819142232900,2479,1828,2074,1902,4031,1969
4920819142417700,2356,1828,2074,1905,4032,1968
4920819142489900,2358,1827,2075,1905,4033,1968
4920819142544500,2357,1827,2074,1906,4032,1970
4920819142598500,2358,1828,2076,1904,4030,1969
4920819142653500,2357,1828,2074,1904,4031,1969
4920819142707800,2357,1828,2074,1904,4028,1969
4920819142761500,2357,1828,2074,1904,4028,2013
4920819142815000,2357,1827,2074,1904,4095,1969
4920819142869100,2355,1828,2074,1905,4033,1969
4920819142950000,2358,1826,2075,1906,4030,1969
4920819143018400,2357,1827,2075,1905,4029,1969
4920819143074400,2356,1828,2075,1906,4032,1968
4920819143124500,2359,1828,2075,1747,4032,1968
4920819143174100,2357,1828,2074,1904,4028,1968
4920819143226000,2356,1828,2074,1906,4024,1969
4920819143275800,2361,1828,2074,1904,4030,1968
4920819143388600,2357,1826,2049,1904,4032,1969
4920819143456300,2358,1827,2075,1906,4029,1968
4920819143642500,2360,1828,2074,1904,4033,1969
4920819143867000,2358,1827,2074,1906,4031,1969
4920819144181000,2357,1827,2074,1904,4033,1969
4920819144258000,2354,1828,2074,1905,4032,1968
4920819144565300,2358,1827,2075,1905,4033,1971
4920819144667100,2357,1826,2075,1904,4048,1969
4920819144754000,2356,1828,2074,1904,4032,1969
4920819144821000,2357,1826,2076,1905,4033,1968
4920819145118200,2358,1828,2075,1904,4031,1969
4920819145350800,2357,1828,2074,1904,4030,1969
4920819145434300,2356,1827,2075,1904,4032,1969
4920819145726300,2357,1827,2073,1905,4030,1968
4920819146043000,2357,1830,2075,1905,4029,2032
4920819146265100,2356,1680,2075,1904,4054,1969
4920819146361200,2361,1827,2076,1903,4032,1968
4920819146557300,2356,1828,2074,1906,4028,1968
4920819146642100,2357,1828,2074,1905,4043,1969
4920819146833700,2357,1827,2076,1905,4032,2016
4920819146916000,2358,1828,2078,1906,4032,1968
4920819147100300,2358,1827,2074,1906,4031,1968
4920819147221400,2357,1829,2074,1906,4029,1971
4920819147280300,2360,1827,2073,1904,4033,1968
4920819147353300,2356,1828,2076,1905,4032,2004
4920819147606500,2357,1826,2075,1906,4029,1969
4920819147684400,2359,1828,2075,1905,4032,1968
4920819147923300,2356,1826,2075,1905,4026,1968
4920819147994200,2358,1827,2067,1906,4027,1972
4920819148079400,2357,1828,2075,1905,4029,1969
4920819148222000,2358,1826,2075,1905,4048,1970
4920819148434100,2356,1826,2074,1906,4028,1969
4920819148543200,2356,1828,2076,1904,4029,1968
4920819148643200,2355,1826,2075,1905,4030,1969
4920819148744100,2358,1828,2073,1906,4031,1968
4920819148876700,2358,1827,2076,1905,4032,1969
4920819149010200,2358,1828,2075,1903,4028,1968
4920819149135000,2356,1827,2075,1906,4032,1969
4920819149402100,2356,1830,2075,1906,4027,1938
4920819149531100,2364,1828,2073,1905,4026,1970
4920819149620900,2357,1827,2074,1905,4036,1969
4920819149689100,2357,1826,2083,1905,4031,1968
4920819149773700,2357,1827,2074,1906,4034,1968
4920819149868200,2357,1828,2075,1905,4029,1969
4920819149953400,2357,1826,2076,1905,4032,1969
4920819150018700,2357,1827,2074,1906,4031,1969
4920819150080400,2479,1827,2075,1903,4031,1969
4920819150142700,2356,1827,2074,1905,4029,1969
4920819150204000,2357,1829,2075,1904,4030,1968
4920819150262200,2357,1827,2075,1905,4029,1968
4920819150368900,2357,1827,2074,1904,4032,1969
4920819150449800,2357,1828,2074,1905,4033,1968
4920819150520200,2357,1828,2075,1905,4032,1969
4920819150604300,2357,1827,2075,1904,4029,2012
4920819150682600,2357,1828,2073,1904,4095,1969
4920819150745200,2357,1828,2074,1905,4032,1969
4920819150808500,2356,1828,2074,1905,4028,1968
4920819150866500,2356,1828,2075,1905,4028,1969
4920819150966100,2358,1828,2075,1905,4032,1969
4920819151038600,2357,1828,2074,1748,4029,1968
4920819151100600,2357,1827,2074,1904,4032,1968
4920819151158500,2356,1828,2075,1902,4024,1969
4920819151216300,2361,1826,2073,1904,4032,1970
4920819151276300,2358,1827,2052,1905,4029,1969
4920819151333100,2358,1828,2074,1916,4031,1967
4920819151390800,2358,1829,2073,1904,4040,1969
4920819151448400,2358,1828,2074,1905,4030,1970
4920819151520000,2358,1828,2076,1905,4031,1968
4920819151587000,2358,1827,2074,1904,4032,1968
4920819151645700,2358,1828,2074,1904,4032,1970
4920819151705000,2356,1828,2075,1904,4050,1969
4920819151766000,2358,1828,2075,1904,4036,1968
4920819151824600,2358,1826,2076,1905,4030,1968
4920819151883700,2358,1828,2074,1904,4048,1969
4920819152048200,2358,1828,2074,1905,4028,1967
4920819152109800,2356,1827,2075,1904,4030,1968
4920819152172500,2358,1827,2073,1906,4035,1968
4920819152228900,2357,1834,2075,1905,4032,1970
4920819152285100,2357,1681,2075,1904,4054,1969
4920819152360900,2361,1827,2075,1905,4032,1968
4920819152429000,2357,1827,2074,1905,4028,1969
4920819152492100,2357,1828,2075,1904,4033,1969
4920819152552900,2357,1827,2076,1905,4029,2016
4920819152614500,2356,1828,2078,1909,4031,1966
4920819152677400,2357,1827,2074,1906,4031,1968
4920819152746200,2358,1826,2075,1906,4028,1970
4920819152812000,2358,1827,2073,1905,4030,1969
4920819152873000,2356,1828,2075,1905,4032,2004
4920819152929500,2358,1827,2074,1906,4029,1969
4920819152988300,2357,1827,2074,1906,4034,1970
4920819153046000,2357,1827,2075,1905,4026,1969
4920819153204600,2358,1828,2066,1905,4030,1971
4920819153313600,2358,1828,2074,1905,4032,1968
4920819153430800,2356,1827,2076,1905,4050,1970
4920819153511200,2356,1827,2074,1907,4031,1969
4920819153608900,2358,1828,2076,1904,4029,1970
4920819153687400,2357,1826,2074,1905,4027,1970
4920819153746700,2358,1826,2075,1905,4033,1968
4920819153832400,2357,1829,2074,1906,4028,1969
4920819153905600,2359,1828,2075,1904,4032,1968
4920819153979500,2357,1827,2074,1907,4033,1968
4920819154084500,2356,1834,2075,1905,4028,2000
4920819154145600,2368,1828,2073,1903,4030,1969
4920819154205800,2358,1827,2074,1905,4033,1969
4920819154295600,2358,1827,2084,1905,4031,1969
4920819154360800,2357,1827,2075,1905,4033,1968
4920819154456600,2357,1828,2075,1904,4032,1969
4920819154535200,2358,1827,2076,1905,4032,1969
4920819154630700,2357,1826,2075,1905,4031,1968
4920819154764600,2479,1828,2075,1904,4030,1969
4920819154836000,2357,1828,2074,1906,4028,1968
4920819155179000,2356,1829,2074,1905,4032,1969
4920819155357300,2358,1827,2075,1905,4032,1970
4920819155450300,2357,1827,2076,1905,4028,1969
4920819155566400,2357,1827,2074,1904,4031,1968
4920819155660400,2357,1826,2075,1905,4028,1969
4920819155760200,2358,1827,2075,1904,4029,2013
4920819155826000,2357,1827,2073,1904,4095,1970
4920819155890300,2356,1828,2075,1905,4033,1968
4920819156032600,2358,1828,2074,1905,4032,1969
4920819156095800,2356,1827,2076,1905,4029,1970
4920819156177100,2358,1828,2076,1906,4033,1969
4920819156247200,2357,1828,2074,1747,4034,1968
4920819156304900,2357,1828,2075,1903,4032,1967
4920819156367000,2357,1828,2075,1905,4022,1968
4920819156423900,2361,1827,2074,1904,4032,1969
4920819156487100,2357,1826,2053,1907,4029,1968
4920819156547400,2357,1827,2074,1904,4032,1969
4920819156606300,2356,1828,2075,1904,4045,1970
4920819156670500,2358,1828,2076,1905,4028,1968
4920819156732000,2358,1827,2076,1905,4031,1968
4920819156793100,2358,1828,2074,1904,4032,1968
4920819156851800,2358,1828,2075,1904,4029,1971
4920819156907500,2356,1828,2074,1905,4050,1969
4920819156973000,2356,1828,2075,1905,4030,1968
4920819157036300,2355,1827,2075,1905,4030,1968
4920819157097600,2357,1828,2074,1904,4050,1969
4920819157154200,2357,1828,2076,1907,4029,1970
4920819157211300,2356,1826,2075,1904,4029,1968
4920819157289400,2357,1827,2073,1905,4033,1968
4920819157348400,2357,1838,2075,1902,4032,1969
4920819157406400,2356,1681,2074,1905,4056,1969
4920819157468400,2361,1827,2075,1906,4028,1969
4920819157527100,2357,1828,2074,1904,4030,1969
4920819157589500,2357,1828,2074,1905,4044,1969
4920819157654900,2356,1827,2075,1905,4030,2016
4920819157709900,2357,1828,2078,1906,4028,1964
4920819157768400,2357,1827,2074,1907,4033,1968
4920819157835400,2357,1829,2075,1904,4030,1970
4920819157896200,2357,1828,2074,1904,4028,1969
4920819158045300,2355,1828,2075,1904,4032,2003
4920819158105300,2358,1827,2074,1906,4029,1969
4920819158160200,2357,1828,2075,1904,4031,1970
4920819158214000,2358,1828,2075,1904,4030,1970
4920819158301200,2358,1827,2070,1905,4032,1972
4920819158390100,2358,1826,2075,1902,4028,1969
4920819158508600,2355,1828,2075,1904,4059,1969
4920819158592900,2358,1827,2074,1908,4031,1969
4920819158679300,2358,1828,2076,1903,4029,1969
4920819158745700,2358,1826,2075,1903,4032,1969
4920819158828700,2359,1828,2073,1905,4031,1969
4920819158898700,2357,1827,2075,1904,4032,1970
4920819158955900,2358,1828,2076,1905,4029,1968
4920819159045100,2358,1826,2076,1906,4031,1968
4920819159266200,2358,1850,2077,1906,4032,1969
4920819159364200,2374,1827,2074,1904,4030,1967
4920819159480000,2357,1827,2073,1906,4031,1968
4920819159564900,2358,1826,2086,1905,4029,1968
4920819159638600,2357,1827,2074,1906,4035,1970
4920819159739600,2357,1828,2075,1904,4033,1968
4920819159830500,2358,1827,2076,1904,4032,1969
4920819159891600,2358,1828,2076,1905,4033,1969
4920819159966100,2478,1827,2075,1902,4028,1969
4920819160031000,2357,1828,2076,1906,4031,1968
4920819160090100,2356,1829,2075,1905,4032,1967
4920819160165500,2356,1827,2075,1906,4032,1970
4920819160227100,2356,1828,2074,1904,4033,1969
4920819160287900,2357,1827,2075,1905,4029,1969
4920819160346900,2357,1826,2075,1906,4034,1969
4920819160405500,2357,1828,2075,1904,4028,2012
4920819160476400,2357,1828,2074,1904,4095,1968
4920819160544300,2357,1828,2076,1906,4031,1968
4920819160621100,2358,1828,2074,1904,4030,1968
4920819160701200,2357,1828,2076,1905,4028,1969
4920819160762700,2358,1828,2075,1904,4036,1968
4920819160821800,2360,1827,2075,1748,4032,1969
4920819160880800,2357,1827,2074,1904,4030,1968
4920819160947000,2357,1832,2075,1904,4024,1970
4920819161010900,2361,1825,2074,1904,4033,1968
4920819161074900,2357,1826,2054,1906,4031,1968
4920819161137000,2357,1827,2075,1905,4030,1968
4920819161198800,2358,1828,2074,1904,4031,1970
4920819161269900,2358,1827,2078,1906,4029,1968
4920819161333000,2356,1828,2075,1906,4031,1968
4920819161390900,2358,1828,2074,1904,4032,1969
4920819161453000,2357,1827,2075,1904,4032,1971
4920819161513800,2356,1828,2075,1905,4060,1968
4920819161572000,2356,1829,2075,1905,4030,1969
4920819161629200,2357,1826,2076,1905,4030,1969
4920819161755300,2357,1827,2075,1904,4031,1970
4920819161859500,2356,1828,2080,1907,4027,1969
4920819161937400,2357,1828,2076,1904,4029,1970
4920819162041500,2357,1829,2073,1905,4034,1968
4920819162152600,2358,1847,2076,1905,4032,1970
4920819162291700,2357,1681,2075,1904,4064,1968
4920819162387400,2361,1827,2076,1904,4034,1968
4920819162489000,2358,1828,2074,1904,4028,1968
4920819162588900,2356,1827,2075,1905,4032,1969
4920819162671200,2358,1828,2076,1905,4028,2022
4920819162779900,2358,1828,2081,1906,4032,1965
4920819162889800,2358,1827,2074,1908,4031,1969
4920819162968400,2357,1828,2075,1905,4032,1969
4920819163070800,2360,1826,2074,1904,4033,1969
4920819163172100,2357,1828,2075,1905,4036,2010
4920819163311200,2358,1827,2074,1906,4028,1969
4920819163386300,2357,1828,2075,1905,4031,1968
4920819163451100,2357,1828,2074,1905,4029,1969
4920819163520500,2357,1827,2072,1906,4027,1974
4920819163596700,2356,1826,2074,1907,4030,1969
4920819163665900,2356,1827,2075,1905,4080,1970
4920819163729800,2356,1827,2074,1910,4033,1969
4920819163806400,2357,1832,2076,1905,4032,1969
4920819163879700,2358,1826,2074,1904,4032,1970
4920819163960500,2358,1824,2074,1908,4030,1969
4920819164085800,2357,1828,2075,1904,4032,1970
4920819164166500,2358,1829,2075,1904,4029,1969
4920819164234400,2357,1826,2076,1907,4036,1969
4920819164312000,2357,1873,2075,1905,4032,1970
4920819164376100,2385,1828,2073,1904,4028,1967
4920819164433500,2358,1827,2074,1906,4032,1969
4920819164514900,2359,1826,2089,1905,4033,1968
4920819164588000,2357,1827,2075,1906,4034,1968
4920819164669800,2356,1828,2074,1907,4033,1969
4920819164721100,2356,1827,2076,1906,4032,1969
4920819164773500,2357,1826,2076,1906,4031,1969
4920819164820900,2475,1827,2074,1906,4031,1970
4920819164873300,2356,1828,2076,1905,4031,1968
4920819164926400,2357,1829,2074,1906,4030,1959
4920819164977300,2358,1828,2075,1905,4032,1970
4920819165042200,2357,1827,2074,1903,4032,1969
4920819707277300,2358,1827,2074,1906,4030,1969
4920819707675800,2358,1827,2075,1906,4038,1969
4920819707938700,2359,1826,2075,1904,4029,2016
4920819708004800,2357,1828,2074,1904,4095,1969
4920819708087100,2356,1826,2075,1905,4031,1968
4920819708590500,2360,1829,2074,1906,4029,1968
4920819708723000,2357,1827,2075,1905,4028,1969
4920819708813800,2358,1828,2075,1906,4033,1969
4920819709080700,2358,1827,2076,1749,4031,1967
4920819709161400,2356,1828,2074,1904,4030,1970
4920819709225700,2359,1834,2075,1904,4024,1969
4920819709407700,2361,1828,2074,1904,4032,1969
4920819709511900,2357,1828,2055,1904,4033,1969
4920819709846400,2358,1827,2075,1906,4030,1968
4920819710083200,2358,1827,2074,1904,4035,1970
4920819710198600,2357,1828,2080,1906,4028,1969
4920819710642700,2358,1827,2076,1905,4029,1968
4920819710946800,2356,1828,2074,1905,4032,1969
4920819711041100,2359,1829,2075,1905,4029,1971
4920819711347900,2356,1828,2074,1904,4070,1969
4920819711415900,2357,1827,2075,1905,4033,1969
4920819711923200,2357,1827,2076,1905,4032,1968
4920819712029900,2358,1828,2074,1904,4066,1970
4920819712391800,2357,1828,2082,1905,4030,1969
4920819712816700,2358,1826,2075,1904,4030,1969
4920819713093500,2356,1827,2073,1904,4031,1968
4920819713322000,2357,1852,2076,1905,4032,1970
4920819713645100,2356,1680,2075,1905,4068,1969
4920819713727700,2361,1827,2075,1906,4032,1968
4920819713919700,2356,1827,2074,1907,4029,1969
4920819714197600,2358,1828,2075,1904,4033,1969
4920819714276500,2359,1828,2076,1905,4030,2026
4920819714346600,2358,1826,2084,1907,4028,1965
4920819714625400,2358,1827,2074,1906,4030,1969
4920819714772100,2356,1828,2075,1904,4030,1970
4920819715317000,2360,1828,2074,1904,4032,1969
4920819715649200,2357,1827,2074,1905,4032,2014
4920819715757800,2358,1826,2074,1906,4031,1968
4920819715894400,2357,1827,2074,1905,4044,1969
4920819715947000,2358,1829,2075,1905,4028,1970
4920819716398700,2356,1829,2073,1905,4032,1974
4920819716512500,2357,1827,2074,1905,4029,1969
4920819716815600,2355,1828,2074,1905,4080,1969
4920819717143800,2357,1827,2074,1912,4030,1969
4920819717444900,2356,1828,2076,1904,4032,1969
4920819717647900,2356,1826,2074,1904,4032,1970
4920819717762400,2357,1828,2073,1905,4029,1968
4920819717866800,2357,1827,2075,1904,4032,1969
4920819717935000,2357,1827,2076,1904,4032,1968
4920819718245100,2357,1826,2076,1907,4029,1968
4920819718328100,2356,1869,2075,1906,4032,1969
4920819718430100,2382,1828,2074,1901,4031,1967
4920819718710100,2357,1827,2073,1907,4033,1969
4920819718774500,2355,1826,2094,1905,4031,1968
4920819718849200,2357,1827,2074,1906,4032,1969
4920819718907200,2357,1828,2074,1908,4034,1968
4920819719115700,2357,1827,2076,1904,4032,1970
4920819719177300,2357,1827,2076,1906,4027,1969
4920819719444300,2474,1828,2074,1906,4031,1969
4920819719534000,2356,1828,2076,1905,4031,1969
4920819719608600,2357,1828,2075,1906,4033,1966
4920819719677400,2356,1829,2075,1905,4033,1969
4920819719730900,2356,1828,2074,1904,4032,1970
4920819719782900,2357,1828,2074,1905,4029,1969
4920819719835800,2358,1826,2074,1905,4028,1969
4920819719888800,2358,1826,2076,1905,4029,2017
4920819719944600,2358,1828,2074,1904,4095,1969
4920819720001000,2357,1827,2076,1906,4031,1968
4920819720058400,2358,1827,2074,1907,4028,1969
4920819720114900,2359,1827,2077,1905,4032,1968
4920819720186000,2357,1828,2075,1906,4032,1969
4920819720245700,2357,1829,2076,1748,4034,1968
4920819720300900,2359,1827,2074,1904,4032,1968
4920819720362200,2358,1833,2075,1905,4022,1969
4920819720412400,2362,1828,2074,1905,4032,1968
4920819720463200,2356,1828,2057,1904,4032,1969
4920819720514200,2356,1828,2076,1920,4031,1968
4920819720567000,2358,1827,2073,1904,4066,1969
4920819720616700,2357,1827,2080,1906,4032,1970
4920819720666300,2357,1828,2074,1905,4031,1969
4920819720719600,2356,1828,2075,1904,4034,1969
4920819720880600,2357,1828,2074,1904,4033,1971
4920819721146800,2356,1827,2075,1904,4072,1968
4920819721219100,2358,1828,2075,1904,4032,1969
4920819721275400,2356,1826,2076,1906,4027,1968
4920819721329900,2357,1827,2075,1905,4031,1967
4920819721375900,2358,1828,2082,1906,4032,1968
4920819721421600,2357,1827,2075,1905,4030,1970
4920819721467800,2357,1828,2073,1905,4031,1968
4920819721515500,2357,1849,2075,1904,4032,1970
4920819721571100,2358,1680,2075,1905,4069,1969
4920819721624500,2362,1827,2075,1906,4031,1968
4920819721673100,2358,1828,2074,1905,4030,1968
4920819721745300,2358,1828,2075,1906,4029,1969
4920819721798900,2356,1828,2076,1904,4032,2031
4920819721852200,2357,1827,2083,1907,4032,1966
4920819721911600,2358,1826,2074,1905,4029,1970
4920819721958900,2358,1828,2075,1906,4029,1970
4920819722009900,2361,1828,2074,1905,4029,1969
4920819722065700,2357,1828,2076,1904,4034,2016
4920819722119800,2358,1826,2074,1906,4029,1969
4920819722413900,2357,1827,2074,1905,4048,1968
4920819722512300,2357,1827,2074,1906,4032,1969
4920819722579400,2357,1830,2072,1905,4032,1974
4920819722719600,2358,1827,2075,1905,4030,1969
4920819722907200,2357,1828,2076,1906,4091,1970
4920819723034700,2356,1827,2074,1910,4034,1969
4920819723106700,2358,1828,2075,1903,4026,1969
4920819723175000,2358,1826,2073,1905,4030,1970
4920819723359600,2358,1827,2075,1906,4029,1969
4920819723485600,2357,1828,2075,1904,4032,1969
4920819723576300,2358,1828,2075,1905,4032,1969
4920819723712300,2358,1827,2075,1906,4029,1969
4920819723837800,2356,1878,2075,1906,4032,1969
4920819723969100,2388,1828,2073,1904,4030,1967
4920819724108700,2358,1828,2074,1906,4034,1968
4920819724314600,2357,1827,2096,1905,4032,1968
4920819724418500,2359,1827,2074,1906,4032,1969
4920819724527300,2358,1828,2075,1907,4035,1969
4920819724635000,2357,1826,2075,1905,4042,1969
4920819724755900,2358,1828,2078,1906,4033,1970
4920819724879500,2475,1828,2075,1907,4033,1969
4920819725043000,2356,1828,2076,1906,4029,1968
4920819725107800,2357,1828,2075,1906,4030,1968
4920819725177800,2357,1828,2075,1905,4033,1969
4920819725244700,2358,1828,2074,1904,4030,1970
4920819725303800,2358,1827,2074,1905,4028,1969
4920819725368900,2358,1827,2075,1904,4032,1969
4920819725444500,2356,1828,2075,1905,4032,2018
4920819725512300,2358,1828,2073,1904,4095,1968
4920819725569500,2357,1828,2075,1904,4032,1968
4920819725631300,2357,1828,2074,1906,4034,1968
4920819725711400,2357,1828,2076,1905,4032,1970
4920819725776800,2357,1827,2075,1906,4032,1969
4920819725832600,2356,1828,2076,1748,4029,1969
4920819725889400,2356,1827,2073,1904,4032,1968
4920819725945200,2359,1836,2075,1905,4022,1968
4920819726002200,2363,1828,2074,1905,4032,1969
4920819726244300,2356,1828,2053,1905,4032,1969
4920819726323400,2358,1827,2076,1905,4030,1968
4920819726380700,2356,1828,2075,1904,4072,1969
4920819726435600,2357,1827,2082,1905,4028,1968
4920819726488300,2358,1827,2076,1905,4031,1968
4920819726600900,2359,1828,2075,1904,4028,1969
4920819726666100,2358,1827,2075,1905,4029,1971
4920819726724000,2356,1828,2075,1905,4070,1969
4920819726786500,2357,1828,2075,1905,4032,1970
4920819726853400,2358,1827,2076,1905,4030,1968
4920819726913200,2358,1828,2075,1904,4034,1970
4920819726982200,2358,1828,2083,1905,4030,1969
4920819727040800,2357,1827,2075,1904,4030,1969
4920819727092500,2356,1827,2073,1905,4029,1969
4920819727232300,2358,1852,2077,1904,4034,1972
4920819727349700,2358,1681,2075,1904,4074,1969
4920819727740400,2362,1827,2075,1905,4032,1969
4920819727955900,2358,1827,2074,1904,4035,1968
4920819728028300,2357,1828,2075,1904,4029,1969
4920819728087300,2358,1828,2075,1905,4029,2032
4920819728203300,2357,1826,2086,1907,4030,1966
4920819728310600,2357,1827,2074,1905,4029,1969
4920819728399500,2358,1827,2073,1905,4028,1969
4920819728463900,2362,1828,2074,1905,4032,1968
4920819728523100,2357,1828,2075,1905,4034,2020
4920819728604100,2359,1827,2074,1905,4029,1969
4920819728675300,2357,1827,2074,1906,4048,1969
4920819728745900,2357,1828,2074,1904,4030,1969
4920819728839600,2357,1827,2074,1906,4030,1974
4920819728904100,2356,1827,2075,1904,4028,1969
4920819729012600,2355,1828,2074,1905,4094,1971
4920819729085700,2356,1827,2074,1912,4031,1969
4920819729142200,2358,1827,2076,1904,4028,1969
4920819729197000,2357,1827,2075,1904,4030,1969
4920819729251700,2356,1827,2075,1906,4029,1969
4920819729306400,2357,1828,2075,1905,4028,1971
4920819729399200,2357,1828,2073,1904,4032,1969
4920819729479100,2357,1827,2076,1907,4029,1969
4920819729637000,2358,1877,2075,1905,4032,1969
4920819729695400,2392,1827,2074,1904,4029,1967
4920819729784400,2357,1827,2074,1907,4033,1969
4920819729867900,2358,1827,2097,1905,4029,1969
4920819729954000,2357,1827,2076,1906,4033,1968
4920819730067500,2358,1828,2075,1907,4033,1967
4920819730150600,2359,1828,2076,1904,4029,1969
4920819730230100,2357,1827,2077,1905,4027,1969
4920819730328400,2475,1828,2075,1906,4033,1969
4920819730406000,2357,1826,2078,1906,4033,1967
4920819730487900,2356,1829,2075,1904,4032,1968
4920819730820000,2356,1828,2075,1905,4033,1970
4920819730911000,2357,1828,2074,1905,4030,1968
4920819730969200,2357,1827,2074,1905,4029,1969
4920819731026300,2357,1828,2075,1905,4032,1969
4920819731163000,2358,1827,2075,1904,4032,2018
4920819731230800,2359,1828,2074,1904,4095,1969
4920819731285200,2357,1826,2076,1905,4030,1969
4920819731336700,2356,1828,2074,1905,4030,1969
4920819731390100,2357,1828,2076,1905,4030,1969
4920819731619600,2357,1829,2075,1906,4032,1969
4920819731698200,2358,1827,2076,1749,4032,1969
4920819731756100,2357,1828,2074,1904,4029,1967
4920819731811000,2358,1835,2074,1904,4024,1969
4920819731861800,2363,1828,2074,1904,4031,1969
4920819731916100,2356,1826,2056,1905,4029,1968
4920819731967000,2357,1827,2076,1905,4032,1968
4920819732018400,2358,1826,2075,1904,4062,1969
4920819732073500,2357,1827,2082,1906,4030,1969
4920819732128500,2358,1827,2076,1905,4033,1969
4920819732518900,2357,1829,2074,1904,4033,1969
4920819732645100,2357,1827,2075,1904,4028,1971
4920819732714000,2354,1828,2075,1905,4074,1969
4920819732769200,2356,1828,2075,1904,4033,1969
4920819732857300,2356,1826,2076,1904,4030,1968
4920819732917300,2358,1827,2075,1905,4031,1969
4920819732982800,2357,1827,2080,1906,4031,1970
4920819733055400,2358,1828,2075,1904,4031,1969
4920819733116100,2356,1828,2073,1905,4031,1969
4920819733186200,2355,1852,2075,1904,4028,1969
4920819733276400,2358,1681,2075,1904,4074,1969
4920819733353500,2362,1827,2075,1906,4033,1968
4920819733416300,2358,1828,2074,1905,4032,1969
4920819733502200,2357,1827,2075,1904,4029,1968
4920819733660500,2358,1828,2076,1904,4028,2035
4920819733720200,2357,1827,2084,1906,4032,1965
4920819734015100,2357,1827,2074,1907,4028,1969
4920819734082400,2358,1828,2074,1905,4032,1969
4920819734134100,2362,1828,2074,1905,4031,1969
4920819734185000,2355,1827,2075,1905,4034,2016
4920819734260100,2358,1828,2075,1905,4031,1969
4920819734328800,2357,1828,2075,1905,4029,1969
4920819734382000,2356,1829,2075,1905,4029,1969
4920819734697800,2358,1828,2071,1906,4030,1974
4920819734769800,2357,1827,2076,1906,4028,1968
4920819734875900,2357,1827,2075,1906,4089,1969
4920819734934100,2357,1826,2074,1910,4031,1967
4920819734994800,2356,1828,2076,1905,4028,1970
4920819735213700,2357,1827,2074,1904,4032,1970
4920819735297600,2358,1827,2075,1905,4033,1968
4920819735404700,2357,1828,2074,1905,4032,1970
4920819735577000,2359,1828,2075,1905,4032,1969
4920819735660300,2359,1828,2075,1907,4031,1968
4920819735724300,2357,1872,2076,1906,4028,2004
4920819735781500,2384,1828,2074,1904,4030,1967
4920819735949700,2357,1828,2074,1907,4032,1966
4920819736040100,2358,1826,2092,1905,4031,1968
4920819736098100,2358,1828,2075,1906,4030,1969
4920819736177600,2358,1828,2074,1908,4035,1969
4920819736281100,2358,1825,2076,1905,4040,1969
4920819736390500,2358,1827,2077,1905,4027,1968
4920819736572000,2474,1828,2076,1905,4033,1968
4920819736657600,2355,1828,2075,1905,4028,1968
4920819736741800,2358,1827,2075,1904,4032,1968
4920819736805800,2357,1828,2075,1905,4032,1969
4920819736924400,2357,1827,2074,1905,4030,1969
4920819737010100,2357,1828,2074,1905,4032,1968
4920819737083200,2357,1828,2075,1904,4032,1969
4920819737204600,2358,1828,2075,1904,4030,2014
