Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4921777284179800,2489,1414,2038,1909,4032,1958
4921777284289200,2489,1414,2064,1913,4030,1868
4921777284382100,2488,1415,2038,1911,4031,1869
4921777284448500,2488,1414,2039,1909,4032,1870
4921777284543000,2498,1415,2038,1910,4031,1870
4921777284657100,2488,1414,2039,1909,4032,1996
4921777284760400,2490,1413,2038,1910,4029,1870
4921777284840500,2488,1414,2039,1909,4031,1870
4921777284919300,2488,1415,2038,1910,4028,1870
4921777285006600,2489,1414,2034,1910,4032,1880
4921777285083400,2489,1414,2038,1910,4029,1871
4921777285144200,2488,1414,2038,1909,4095,1870
4921777285212500,2482,1414,2038,1918,4028,1871
4921777285271400,2486,1414,2040,1910,4032,1870
4921777285333300,2486,1414,2039,1903,4031,1870
4921777285401000,2487,1414,2037,1911,4031,1870
4921777285479500,2488,1414,2039,1909,4048,1871
4921777285544200,2487,1415,2039,1910,4029,1870
4921777285604400,2486,1414,2040,1911,4031,1870
4921777285864900,2484,1510,2040,1911,4032,1870
4921777285954100,2530,1414,2038,1910,4031,1870
4921777286025100,2485,1414,2038,1911,4034,1870
4921777286090300,2484,1414,2081,1911,4032,1870
4921777286151500,2484,1414,2038,1910,4030,1870
4921777286479600,2482,1414,2038,1910,4032,1869
4921777286583700,2482,1414,2039,1909,4052,1870
4921777286693200,2480,1414,2043,1909,4031,1869
4921777286802000,2599,1414,2039,1913,4030,1871
4921777286885900,2478,1415,2038,1910,4033,1869
4921777286957600,2479,1414,2039,1911,4030,1869
4921777287030300,2479,1414,2039,1910,4041,1870
4921777287097200,2478,1415,2039,1909,4095,1869
4921777287177200,2478,1415,2040,1909,4030,1869
4921777287243200,2477,1414,2040,1909,4028,1870
4921777287328300,2477,1414,2039,1908,4037,1941
4921777287398600,2478,1414,2038,1910,4095,1870
4921777287463100,2475,1414,2048,1911,4031,1869
4921777287527600,2478,1414,2038,1910,4032,1870
4921777287625000,2475,1414,2039,1911,4029,1870
