Time_Sec,CH0-ThumbLow,CH1-ThumbUp,CH2-Pointer,CH3-Middle,CH4-Ring,CH5-Pinky
4920921593135600,1284,1856,2883,2741,4036,2775
4920921593232400,1284,1856,2902,2743,4033,2664
4920921593493300,1283,1856,2882,2743,4031,2661
4920921593732900,1282,1855,2881,2742,4077,2663
4920921593846000,1294,1855,2880,2744,4032,2661
4920921593969400,1283,1857,2882,2742,4033,2780
4920921594118500,1284,1856,2882,2744,4031,2663
4920921594270900,1282,1856,2883,2742,4033,2662
4920921594357700,1283,1855,2881,2742,4034,2661
4920921594610900,1284,1856,2881,2743,4032,2661
4920921594705900,1284,1856,2882,2743,4029,2661
4920921594954600,1282,1855,2882,2743,4030,2663
4920921595042000,1282,1855,2880,2748,4031,2661
4920921595118300,1284,1855,2884,2742,4032,2662
4920921595232200,1283,1854,2881,2742,4032,2712
4920921595482500,1284,1856,2882,2742,4031,2662
4920921595604200,1284,1856,2881,2740,4044,2662
4920921595720600,1283,1856,2883,2743,4030,2660
4920921595810000,1284,1856,2882,2745,4027,2661
4920921595911400,1284,1963,2883,2743,4032,2662
4920921596277800,1332,1856,2881,2742,4030,2661
4920921596461000,1284,1855,2881,2743,4036,2661
4920921596618200,1284,1856,2916,2743,4033,2658
4920921596750900,1283,1855,2881,2743,4031,2662
4920921596847400,1284,1856,2881,2742,4033,2661
4920921596929000,1283,1856,2883,2744,4032,2660
4920921597000900,1285,1856,2884,2743,4030,2662
4920921597077500,1409,1855,2881,2743,4031,2661
4920921597188400,1282,1856,2881,2743,4032,2661
4920921597299200,1283,1856,2881,2742,4032,2661
4920921597372600,1284,1856,2882,2742,4032,2663
4920921597467700,1282,1856,2881,2742,4033,2662
4920921597560700,1284,1856,2883,2742,4029,2661
4920921597722600,1284,1856,2883,2741,4032,2661
4920921597801400,1284,1856,2882,2742,4030,2743
4920921597870700,1284,1856,2881,2740,4095,2662
4920921597933100,1283,1855,2882,2742,4031,2661
4920921598011800,1283,1856,2881,2744,4029,2660
4920921598098600,1282,1856,2883,2741,4033,2662
4920921598171200,1284,1856,2883,2743,4032,2661
4920921598253000,1284,1855,2882,2743,4033,2661
4920921598321700,1283,1856,2881,2741,4095,2661
4920921598593100,1284,1872,2882,2742,4026,2662
4920921598683500,1287,1856,2880,2742,4033,2662
4920921598749600,1284,1856,2882,2743,4032,2661
4920921598827500,1282,1855,2882,2742,4032,2661
4920921598892100,1284,1855,2881,2741,4080,2662
4920921598968400,1284,1856,2890,2743,4032,2662
4920921599062100,1284,1855,2883,2743,4031,2660
4920921599133900,1283,1856,2881,2741,4058,2661
4920921599191800,1285,1857,2883,2741,4095,2665
4920921599259200,1281,1855,2882,2742,4094,2661
4920921599336500,1281,1856,2882,2742,4040,2661
4920921599421100,1282,1856,2882,2743,4032,2661
4920921599504900,1283,1857,2882,2741,4095,2663
4920921599568200,1283,1856,2894,2743,4032,2662
4920921599644900,1283,1855,2882,2742,4032,2662
4920921599734900,1284,1855,2881,2743,4034,2661
4920921599819100,1283,1899,2883,2742,4052,2663
4920921599932300,1282,1709,2882,2742,4090,2661
4920921600001000,1287,1856,2883,2742,4032,2660
4920921600066100,1284,1855,2880,2742,4031,2662
4920921600133300,1284,1856,2882,2742,4095,2661
4920921600281300,1284,1855,2882,2742,4034,2784
4920921600372300,1281,1857,2902,2743,4028,2664
