timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5177726285345600,-0.003258,0.017015,-0.004214,0.919089,-0.024262,0.312416,-0.238921,False,False
5177726302259500,-0.003324,0.017305,-0.004205,0.918955,-0.024245,0.312635,-0.239152,False,False
5177726319638900,-0.003407,0.017641,-0.004238,0.918820,-0.024420,0.312827,-0.239399,False,False
5177726336638500,-0.003528,0.018012,-0.004283,0.918718,-0.024775,0.312953,-0.239591,False,False
5177726354103500,-0.000138,0.018266,-0.003965,0.918533,-0.032067,0.312814,-0.239615,False,False
5177726371198300,0.000849,0.018465,-0.003912,0.918646,-0.032441,0.312738,-0.239233,False,False
5177726389373000,0.001084,0.018661,-0.003840,0.918673,-0.032943,0.312588,-0.239256,False,False
5177726406899000,0.001086,0.018845,-0.003746,0.918670,-0.033535,0.312431,-0.239389,False,False
5177726423734200,0.001064,0.019020,-0.003631,0.918571,-0.034204,0.312481,-0.239611,False,False
5177726440539800,0.001071,0.019202,-0.003515,0.918367,-0.034928,0.312725,-0.239969,False,False
5177726457589500,0.000612,0.017429,-0.004017,0.915743,-0.035838,0.315634,-0.245979,False,False
5177726474777000,0.000588,0.016958,-0.004434,0.915014,-0.036492,0.315907,-0.248234,False,False
5177726492661800,0.000588,0.016958,-0.004434,0.915014,-0.036492,0.315907,-0.248234,False,False
5177726510307600,0.000928,0.017274,-0.004736,0.914488,-0.037473,0.316509,-0.249258,False,False
5177726528353300,0.001180,0.017464,-0.004925,0.914190,-0.037952,0.317148,-0.249467,False,False
5177726545368400,0.001031,0.017364,-0.005652,0.911242,-0.039297,0.321635,-0.254252,False,False
5177726562363800,0.001337,0.017499,-0.006229,0.910616,-0.039287,0.322679,-0.255171,False,False
5177726579433000,0.001894,0.017732,-0.006779,0.910085,-0.039420,0.323816,-0.255606,False,False
5177726596190100,0.002668,0.018006,-0.007365,0.909451,-0.039581,0.325262,-0.256002,False,False
5177726613123900,0.003612,0.018299,-0.008014,0.908712,-0.039767,0.326961,-0.256434,False,False
5177726631449800,0.004652,0.018593,-0.008733,0.908010,-0.039945,0.328582,-0.256820,False,False
5177726648959500,0.006832,0.018588,-0.008863,0.905851,-0.041707,0.332238,-0.259444,False,False
5177726665590200,0.008406,0.018687,-0.009418,0.905103,-0.041809,0.333797,-0.260040,False,False
5177726683266600,0.009853,0.018847,-0.010130,0.904370,-0.042079,0.335230,-0.260703,False,False
5177726700244100,0.011339,0.019031,-0.010942,0.903644,-0.042506,0.336597,-0.261388,False,False
5177726717405000,0.012932,0.019212,-0.011818,0.902842,-0.043062,0.338085,-0.262145,False,False
5177726734828100,0.014631,0.019378,-0.012731,0.901995,-0.043703,0.339625,-0.262963,False,False
5177726752823500,0.020130,0.019961,-0.013769,0.899433,-0.044084,0.343764,-0.266276,False,False
5177726770426100,0.023326,0.020106,-0.014712,0.898328,-0.044678,0.345635,-0.267485,False,False
5177726787807500,0.025830,0.020115,-0.015638,0.897174,-0.045470,0.347559,-0.268726,False,False
5177726805624600,0.028144,0.020079,-0.016586,0.895993,-0.046379,0.349473,-0.270027,False,False
5177726823253500,0.030409,0.020025,-0.017570,0.894827,-0.047326,0.351297,-0.271357,False,False
